case_id,method,method_used_mode,ratio,estimated_ratio,profile_kind,weakness,estimated_weakness,task_family,noise_level,drift_mode,confidence,seed,initial_error,final_error,success,steps,path_length,mean_tracking_error,saturations,effort,mean_margin,branch_switches,regret_error,family,condition,calibration_budget,calibration_bias
11,symmetric_derating,symmetric_derating,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,1939135151,0.5752008699573428,0.1471733400848647,0.0,58.0,0.42802752987247783,0.29440631640164994,0.0,47.88096913221622,0.231728066612583,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
11,signed_fixed,signed_fixed,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,828194332,0.6216833693129543,0.1964130248683967,0.0,58.0,0.425670246198937,0.3154060132256208,35.0,76.82125658394271,0.032036077421764945,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
11,scmp_true,scmp_true,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,89010520,0.737754361826453,0.04206954645035393,1.0,31.0,0.6967176703088819,0.029897497683544393,0.0,18.64019546389511,0.34115103704244343,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
11,scmp_estimated,scmp_estimated,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,1479539592,0.42628876584650927,0.0766932318694246,0.0,58.0,0.41403200326129735,0.22621212199293095,22.0,37.5599662052615,0.24741186968291,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
11,adaptive_scmp,adaptive_scmp,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,1481396507,0.7279732144060806,0.45550670725681974,0.0,58.0,0.2849569084357693,0.3579931768319486,58.0,59.781325210536735,0.0,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
11,guarded_scmp,guarded_fallback,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,797119060,0.47684008231029634,0.04005083108584713,1.0,21.0,0.4367892512244492,2.0770647032676064e-17,0.0,3.717101111009625,0.6776029452642183,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
11,robust_scmp,robust_scmp,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,1188920935,0.7505104298165737,0.3085000710068602,0.0,58.0,0.45882891284571364,0.31982641465627765,58.0,95.78984186528072,0.0,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
12,mean_gain,mean_gain,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,523697759,0.38663397949242384,0.04483218585583567,1.0,53.0,0.36616851140973045,0.15052197120689373,0.0,10.699705478162976,0.6144951123298522,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
12,symmetric_derating,symmetric_derating,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,171959454,0.5641088700180662,0.044356781190659986,1.0,23.0,0.5197520888274062,2.5908554012869824e-17,0.0,8.182244941141656,0.46676546428268945,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
12,signed_fixed,signed_fixed,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,1272400264,0.44868482808310844,0.040663425512171954,1.0,20.0,0.40802140257093644,3.1274335768234266e-17,0.0,5.596614099310499,0.5590557606432391,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
12,scmp_true,scmp_true,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,556407156,0.5619553636997826,0.04368544346184162,1.0,56.0,0.527561599179592,0.22822595588477562,0.0,55.04035343450241,0.01473439511913576,2.0,0.0,family_c,budget_0_unbiased,0,unbiased
12,scmp_estimated,scmp_estimated,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,981065862,0.6650545333289934,0.21266211106302238,0.0,58.0,0.4529503635548907,0.31339237645022233,20.0,87.7482393640079,0.07630833655503916,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
12,adaptive_scmp,adaptive_scmp,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,1335458556,0.6437521831974709,0.04165739839921081,1.0,26.0,0.60209478479826,3.8013756482958984e-17,0.0,7.941349455310668,0.5967280966720458,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
12,guarded_scmp,guarded_fallback,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,595791148,0.3924758144301108,0.0419067478613666,1.0,18.0,0.3505690665687442,1.0863824283164495e-17,0.0,2.3216680171389767,0.7051821555117641,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
12,robust_scmp,robust_scmp,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,140260729,0.6472334665678812,0.10468594461227526,0.0,58.0,0.6618021894540022,0.2536766630467313,39.0,52.13814838473778,0.09116551230011148,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
13,mean_gain,mean_gain,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,741154937,0.5195129523274159,0.04471546606750497,1.0,22.0,0.47479748625991086,0.005978973825605349,0.0,5.787219147309905,0.637376760199195,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
13,symmetric_derating,symmetric_derating,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,308800266,0.5188801836514911,0.04380445015508604,1.0,38.0,0.498467630575575,0.11094486807077861,0.0,5.62144552474938,0.7440454264822888,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
13,signed_fixed,signed_fixed,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,1649148366,0.4789856977108641,0.06579845991888912,0.0,58.0,0.4404977598127602,0.20643516147807714,0.0,21.89336373942165,0.43969765251172566,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
13,scmp_true,scmp_true,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,1503517459,0.39197668708958766,0.04181757162985514,1.0,18.0,0.3501591154597325,2.603835282785423e-17,0.0,4.289485670998217,0.6782138914930926,1.0,0.0,family_c,budget_0_unbiased,0,unbiased
13,scmp_estimated,scmp_estimated,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,891174139,0.5647600864204693,0.041242647385084215,1.0,25.0,0.528749864380354,0.04022077797721359,0.0,3.9401442034152994,0.6744998045682596,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
13,adaptive_scmp,adaptive_scmp,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,641845335,0.43357245645706005,0.04360631728746412,1.0,19.0,0.38996613916959594,2.956604892536442e-17,0.0,6.921677299099107,0.43486892120658144,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
13,guarded_scmp,guarded_fallback,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,295721068,0.6435863170436947,0.05668069703894409,1.0,58.0,0.6450432931439773,0.1739563457427053,0.0,17.048071182699093,0.5459267099696281,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
13,robust_scmp,robust_scmp,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,1354585342,0.6223987500822863,0.04159033781446374,1.0,29.0,0.6140166785117609,0.09322905403715628,0.0,10.452793333922473,0.5745575810918173,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
14,mean_gain,mean_gain,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,395824371,0.4473225767647843,0.17538537983306463,0.0,58.0,0.27793788119080876,0.3384959773724708,58.0,59.7715567802815,0.0,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
14,symmetric_derating,symmetric_derating,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,337894681,0.6208975200498198,0.1664124995449656,0.0,58.0,0.5006138307024258,0.30355369159051204,48.0,56.21727017532248,0.025719397861407194,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
14,signed_fixed,signed_fixed,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,45120777,0.5009715206933432,0.04436225737177171,1.0,21.0,0.45660926332157137,3.628778466269606e-17,0.0,4.927570096115003,0.6526781463256471,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
14,scmp_true,scmp_true,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,1711842159,0.5918323599135837,0.04464116126658277,1.0,24.0,0.5471916481955105,0.003026595016504477,0.0,12.162310862464235,0.40674386764203335,2.0,0.0,family_c,budget_0_unbiased,0,unbiased
14,scmp_estimated,scmp_estimated,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,1861141811,0.6606137842182865,0.04466996436025981,1.0,26.0,0.6159438198580264,2.5433961291167982e-17,0.0,10.907608300454758,0.40575831877501195,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
14,adaptive_scmp,adaptive_scmp,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,113889654,0.5165191767538211,0.11644043293746734,0.0,58.0,0.4000787438163538,0.27518255489936333,0.0,37.19311653627451,0.34074399676875733,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
14,guarded_scmp,guarded_fallback,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,978259490,0.5628437652660192,0.1526435010094341,0.0,58.0,0.41025511418043514,0.3017850345987909,42.0,59.92418527737986,0.035259670922831915,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
14,robust_scmp,robust_scmp,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,1772144174,0.4342019055164473,0.0765350191486778,0.0,58.0,0.35883198038420877,0.24016873294943367,30.0,42.76936160846311,0.1862929647932031,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
15,mean_gain,mean_gain,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,744230205,0.4947806395973021,0.1286639535099886,0.0,58.0,0.367529546035782,0.2955080436670854,41.0,56.88092493175979,0.06665057561962731,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
15,symmetric_derating,symmetric_derating,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,45506141,0.6170895855758326,0.04253667725697585,1.0,25.0,0.5745529083188571,2.1402658089859937e-17,0.0,5.1160033138898795,0.6351431615047842,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
15,signed_fixed,signed_fixed,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,21778011,0.4796664745672801,0.04055580644942317,1.0,21.0,0.43911066811785693,2.1811801520240268e-17,0.0,5.153765889661587,0.5983758684990729,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
15,scmp_true,scmp_true,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,349811578,0.6914862355915036,0.04252393477060896,1.0,28.0,0.6495013533741857,0.011153306831567358,0.0,14.606846364594407,0.39650736217464033,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
15,scmp_estimated,scmp_estimated,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,1375837681,0.7177255350530569,0.08546305887649712,0.0,58.0,0.7072897874695174,0.21550593757691244,3.0,26.622180289639836,0.3950297844008752,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
15,adaptive_scmp,adaptive_scmp,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,404632367,0.6312572705849259,0.03947590705176158,1.0,26.0,0.5917813635331642,2.1627425531035876e-17,0.0,8.631351806456026,0.5770812194613772,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
15,guarded_scmp,guarded_fallback,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,1087006241,0.4869980070062523,0.10014153359333272,0.0,58.0,0.3874853275624482,0.26196617161890245,0.0,36.53634072849444,0.24650917025055308,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
15,robust_scmp,robust_scmp,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,135960769,0.7499992482998774,0.3789453124109683,0.0,58.0,0.37295589250032585,0.3289016678815553,45.0,83.99759546632504,0.008150142881205679,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
16,mean_gain,mean_gain,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,503101036,0.6523983991195422,0.04479173301844458,1.0,28.0,0.611075379706492,0.03984926093950608,0.0,3.1793054833458263,0.7258383182743217,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
16,symmetric_derating,symmetric_derating,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,617213736,0.7063089308609722,0.07276496079474651,0.0,58.0,0.7155911391339643,0.19862332628117862,0.0,30.929481877872945,0.32094589305579957,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
16,signed_fixed,signed_fixed,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,523071763,0.3809166123263818,0.03984153123385962,1.0,18.0,0.34107508109252216,3.899009616782312e-17,0.0,7.617847485800976,0.48147670608220305,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
16,scmp_true,scmp_true,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,752618730,0.5662282158206509,0.04473543260203426,1.0,23.0,0.5214927832186166,1.6187792124114842e-17,0.0,5.970520856564465,0.5635571998649338,1.0,0.0,family_c,budget_0_unbiased,0,unbiased
16,scmp_estimated,scmp_estimated,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,1317555045,0.40084003921371403,0.04340113613698399,1.0,18.0,0.35743890307673004,3.381599113573543e-17,0.0,3.465909654763024,0.6857490538311963,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
16,adaptive_scmp,adaptive_scmp,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,95614758,0.534755523343594,0.04475531928150283,1.0,22.0,0.49000020406209116,3.366925453511699e-17,0.0,7.63712175106766,0.5318241056934192,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
16,guarded_scmp,guarded_fallback,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,410458789,0.4779534910751516,0.04024975747140199,1.0,21.0,0.43770373360374953,4.3193411661520515e-17,0.0,6.399056829634785,0.49922131861426955,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
16,robust_scmp,robust_scmp,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,1337691976,0.4412338482724077,0.03889480545029559,1.0,18.0,0.4023390428221122,0.02972362905009694,0.0,5.548820274564509,0.6177972508289274,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
17,mean_gain,mean_gain,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,416974016,0.5658589645788992,0.04183427826925953,1.0,24.0,0.5240246864170149,0.006049285792569375,0.0,6.695054647452227,0.5181776973556235,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
17,symmetric_derating,symmetric_derating,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,1722355824,0.465353450708528,0.05573321016162846,1.0,58.0,0.4234449880547196,0.19038182905826223,2.0,29.015493861041374,0.3494047771539087,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
17,signed_fixed,signed_fixed,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,131593826,0.6781831347405747,0.3101541046225699,0.0,58.0,0.3715038338493888,0.33580929926711806,58.0,60.580664914476195,0.0,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
17,scmp_true,scmp_true,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,1718196431,0.7204534856896336,0.04459633297127058,1.0,37.0,0.6822481051682183,0.08318926275387359,0.0,35.74392240081839,0.06585812246149676,1.0,0.0,family_c,budget_0_unbiased,0,unbiased
17,scmp_estimated,scmp_estimated,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,1971615652,0.6199478030517889,0.1759445475970018,0.0,58.0,0.4440032554547872,0.3053947556778157,0.0,78.06865399720586,0.11699236996670878,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
17,adaptive_scmp,adaptive_scmp,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,1672063490,0.7485486759825716,0.2920368268877504,0.0,58.0,0.45653144916583627,0.31533513079138165,7.0,82.00492295723865,0.06945518814979762,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
17,guarded_scmp,guarded_fallback,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,1792608554,0.6940705443144061,0.39326061051317796,0.0,58.0,0.3088460521261669,0.35136404307571956,58.0,60.184110185661375,0.0,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
17,robust_scmp,robust_scmp,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,244360101,0.6161652675313263,0.03880455532463954,1.0,23.0,0.5773607122066868,0.033381169762181216,0.0,8.611012159800739,0.5613431564477661,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
18,mean_gain,mean_gain,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,1219222406,0.591332845855777,0.043452574304770016,1.0,31.0,0.6097501576094349,0.12751340900191668,0.0,19.974631017348585,0.4079314736930788,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
18,symmetric_derating,symmetric_derating,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,1551130166,0.4096865261745702,0.04498168744170531,1.0,18.0,0.3647048387328649,2.894479083888003e-17,0.0,5.0774567959459205,0.6232648754246651,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
18,signed_fixed,signed_fixed,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,1076578603,0.45946009343487926,0.0634805536326716,0.0,58.0,0.42841061118980955,0.20340463385371602,1.0,26.03111052179658,0.3939052492182567,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
18,scmp_true,scmp_true,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,632526420,0.5906224060810317,0.04317018662403655,1.0,29.0,0.550278980277847,0.05919673263244431,0.0,27.487365296752284,0.07262805832229317,1.0,0.0,family_c,budget_0_unbiased,0,unbiased
18,scmp_estimated,scmp_estimated,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,1321133280,0.5200942007026544,0.10959092514545699,0.0,58.0,0.4122219932345815,0.270604263666776,0.0,31.569926147296115,0.28999708395774426,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
18,adaptive_scmp,adaptive_scmp,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,112678453,0.524695599759091,0.04454545914640503,1.0,52.0,0.5123636467760271,0.1397831893866682,0.0,14.71416496467904,0.5221087542336129,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
18,guarded_scmp,guarded_fallback,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,1883687559,0.4327970058908127,0.08337178288497454,0.0,58.0,0.34942522300583834,0.2403420004167083,0.0,51.17892783799341,0.3245400006207881,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
18,robust_scmp,robust_scmp,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,224216093,0.402843668595072,0.07079219039636817,0.0,58.0,0.3333737079218519,0.23107169813071876,28.0,47.39966858803904,0.20720245413808197,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
19,mean_gain,mean_gain,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,670976916,0.6516329955230149,0.04450132958102544,1.0,28.0,0.6113253564455164,0.03905046353956183,0.0,6.848321879880641,0.5425806590279306,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
19,symmetric_derating,symmetric_derating,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,1745271058,0.7498568711416495,0.09837706977995603,0.0,58.0,0.7496467432086262,0.22994290208164528,0.0,39.720093248576674,0.21387042023369132,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
19,signed_fixed,signed_fixed,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,1051860644,0.5037439300769687,0.044857587923650855,1.0,21.0,0.45888634215331786,2.3588512560668477e-17,0.0,5.833796852218542,0.6276077050623836,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
19,scmp_true,scmp_true,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,668406285,0.616221302141634,0.04359387961526214,1.0,48.0,0.5766286384069387,0.19506295183354352,0.0,44.953032289540246,0.04315980134405462,2.0,0.0,family_c,budget_0_unbiased,0,unbiased
19,scmp_estimated,scmp_estimated,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,1490095314,0.6717891973432023,0.04102367869277844,1.0,27.0,0.6307655186504237,3.6440917519320105e-17,0.0,8.635284392143541,0.5886558628112445,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
19,adaptive_scmp,adaptive_scmp,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,455482332,0.4627247732200686,0.04398765629552146,1.0,41.0,0.4380727888787571,0.11917236075396531,0.0,4.816576571480216,0.7565565988043109,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
19,guarded_scmp,guarded_fallback,4.0,1.0,baseline,opposed,opposed,high_branch_contrast,0.0,none,0.0,73469666,0.5215274650988906,0.1337573042038226,0.0,58.0,0.3883773652799594,0.2946661182269394,43.0,55.279145470489155,0.05699954959690832,0.0,0.0,family_c,budget_0_unbiased,0,unbiased
